1Starting!
5025,16.50,2.00,1.00,0.00,1.00,139
5062,18.70,1.00,0.00,1.00,2.00,140
5098,18.70,1.00,0.00,1.00,2.00,141
5135,17.60,2.00,-1.00,0.00,3.00,143
5173,17.60,2.00,-1.00,0.00,3.00,145
5284,15.40,2.00,0.00,-1.00,1.00,146
5286,15.40,2.00,0.00,-1.00,1.00,147
5293,15.40,2.00,0.00,-1.00,1.00,148
5330,15.40,2.00,0.00,-1.00,1.00,149
5367,17.60,3.00,0.00,0.00,3.00,150
5404,17.60,3.00,0.00,0.00,3.00,151
5441,17.60,3.00,0.00,0.00,3.00,152
5477,16.50,2.00,1.00,-1.00,0.00,154
5515,16.50,2.00,1.00,-1.00,0.00,156
5621,16.50,1.00,1.00,1.00,1.00,157
5624,16.50,1.00,1.00,1.00,1.00,158
5628,16.50,1.00,1.00,1.00,1.00,159
5664,16.50,1.00,1.00,1.00,1.00,160
5701,16.50,1.00,1.00,1.00,1.00,161
5737,16.50,1.00,0.00,1.00,2.00,162
5774,16.50,1.00,0.00,1.00,2.00,163
5811,16.50,2.00,1.00,1.00,2.00,165
5847,16.50,2.00,1.00,1.00,2.00,167
5958,16.50,2.00,0.00,-1.00,1.00,168
5961,16.50,2.00,0.00,-1.00,1.00,169
5967,16.50,2.00,0.00,-1.00,1.00,170
6004,16.50,2.00,0.00,-1.00,1.00,171
6042,16.50,2.00,0.00,-1.00,1.00,172
6079,16.50,3.00,1.00,-1.00,1.00,173
6117,16.50,3.00,1.00,-1.00,1.00,174
6155,16.50,3.00,1.00,-1.00,1.00,176
6192,16.50,3.00,1.00,-1.00,1.00,178
6296,16.50,3.00,-1.00,0.00,4.00,179
6299,16.50,3.00,-1.00,0.00,4.00,180
6305,16.50,3.00,-1.00,0.00,4.00,181
6342,16.50,3.00,-1.00,0.00,4.00,182
6380,17.60,1.00,0.00,1.00,2.00,183
6416,17.60,1.00,0.00,1.00,2.00,184
6453,17.60,1.00,0.00,1.00,2.00,185
