13019,19.8,1,1,-1,-1,422
13058,19.8,2,1,1,2,423
13095,18.7,3,0,1,4,424
13133,19.8,3,-1,-1,3,425
13173,20.9,1,0,0,1,427
13210,18.7,1,0,0,1,429
13248,19.8,2,0,0,2,431
13285,18.7,2,-1,0,3,433
13324,18.7,1,0,0,1,435
13362,19.8,2,-1,0,3,437
13400,18.7,2,1,0,1,438
13437,18.7,1,2,-15,-16,439
13478,19.8,2,0,0,2,441
13515,18.7,2,1,0,1,443
13553,18.7,0,1,0,-1,445
13591,19.8,2,1,0,1,447
13629,18.7,2,1,0,1,449
13667,19.8,2,0,-1,1,450
13705,19.8,4,2,1,3,451
13743,19.8,1,0,0,1,452
13779,18.7,2,1,0,1,453
13817,18.7,4,14,0,-10,454
13857,18.7,3,0,0,3,455
13895,19.8,2,1,0,1,456
13933,19.8,4,1,0,3,457
13970,20.9,2,0,0,2,458
14008,17.6,1,1,15,15,459
14047,19.8,1,0,0,1,460
14085,19.8,0,1,0,-1,461
14123,18.7,2,0,-1,1,462
14162,20.9,2,1,1,2,464
14199,17.6,3,1,1,3,466
14237,18.7,3,0,0,3,468
14274,19.8,3,1,-1,1,470
14313,17.6,4,1,1,4,471
14450,19.8,1,1,0,0,472
14452,18.7,2,2,1,1,473
14458,18.7,3,-1,0,4,475
14497,17.6,2,1,-1,0,477
14536,17.6,2,1,-1,0,479
14574,19.8,2,0,1,3,481
14611,19.8,2,5,1,-2,482
14650,20.9,3,1,-2,0,483
14689,19.8,3,0,0,3,484
14726,19.8,2,-1,0,3,485
14765,19.8,4,0,0,4,486
14801,19.8,1,-2,0,3,487
14840,18.7,4,0,0,4,488
14877,19.8,4,-1,2,7,489
14916,20.9,0,1,1,0,490
14954,19.8,3,15,0,-12,491
14995,18.7,1,1,0,0,493
15032,19.8,3,0,-1,2,495
15072,18.7,3,2,1,2,497
15108,19.8,2,1,0,1,498
15145,19.8,2,-1,-1,2,499
15184,19.8,1,-2,-1,2,501
15224,18.7,3,2,1,2,503
15261,19.8,2,-1,-2,1,505
15301,19.8,1,0,0,1,506
15340,19.8,2,-3,1,6,508
15377,18.7,2,-1,-15,-12,509
15420,19.8,2,2,0,0,510
15457,19.8,2,-15,-1,16,511
15499,18.7,2,1,0,1,512
15537,18.7,2,1,-1,0,513
15576,18.7,2,0,0,2,514
15612,18.7,2,1,0,1,515
15650,19.8,2,0,1,3,516
15687,18.7,2,0,-1,1,517
15725,18.7,3,1,0,2,519
15763,19.8,1,2,0,-1,521
15801,19.8,1,3,-2,-4,523
15841,19.8,3,0,-2,1,525
15880,19.8,1,0,-1,0,526
15918,19.8,2,2,-1,-1,527
15958,19.8,0,0,0,0,528
15994,18.7,2,0,0,2,529
16032,19.8,1,-1,0,2,530
16070,19.8,2,0,0,2,531
16108,19.8,1,1,1,1,532
16145,18.7,0,0,-15,-15,533
16188,17.6,2,1,-2,-1,535
16227,18.7,2,1,1,2,536
16265,18.7,2,0,0,2,537
16303,19.8,3,-1,-1,3,538
16340,19.8,1,1,0,0,540
16378,17.6,3,0,-16,-13,542
16420,18.7,4,-1,0,5,543
16458,18.7,2,1,2,3,544
16496,18.7,3,0,0,3,545
16533,17.6,2,0,-1,1,546
16572,19.8,3,-1,0,4,547
16610,19.8,1,0,1,2,548
16648,19.8,4,1,0,3,549
16686,20.9,3,-2,0,5,550
16723,18.7,1,15,0,-14,551
16764,18.7,2,0,-1,1,553
16803,18.7,3,2,0,1,555
16841,19.8,3,0,0,3,556
16878,18.7,1,1,0,0,557
16916,19.8,3,0,2,5,558
16953,19.8,2,-1,-1,2,559
16992,19.8,2,2,1,1,561
17030,19.8,1,0,0,1,563
17067,18.7,1,-2,1,4,565
17105,20.9,3,0,-1,2,567
17143,18.7,2,1,1,2,569
17181,17.6,2,0,0,2,571
17219,19.8,3,-1,0,4,573
17257,18.7,3,0,1,4,574
17295,18.7,3,-1,0,4,575
17333,19.8,2,0,-1,1,576
17372,19.8,2,1,1,2,577
17412,20.9,1,1,0,0,579
17446,19.8,2,0,0,2,580
17484,19.8,2,1,0,1,581
17521,19.8,3,0,-1,2,582
17560,19.8,1,1,0,0,583
17597,19.8,3,-1,-1,3,584
17637,18.7,1,1,0,0,585
17774,18.7,4,1,0,3,587
17776,18.7,2,-1,0,3,588
17783,18.7,2,0,-1,1,589
17822,18.7,0,1,15,14,590
17861,18.7,0,1,15,14,591
17901,19.8,2,-4,-15,-9,592
17943,20.9,3,2,-2,-1,594
17983,18.7,2,1,1,2,595
18021,19.8,1,0,-1,0,596
18059,18.7,3,1,-2,0,597
18097,19.8,3,0,0,3,599
18135,19.8,2,2,0,0,601
18171,19.8,2,1,1,2,603
18209,20.9,2,15,0,-13,605
18249,18.7,1,1,0,0,606
18287,19.8,3,1,-16,-14,607
18329,19.8,2,0,1,3,608
18366,18.7,3,0,0,3,609
18404,-29.7,3,0,15,18,610
18444,19.8,2,0,-1,1,611
18483,19.8,1,0,0,1,613
18521,18.7,4,1,1,4,615
18558,19.8,4,1,1,4,617
18595,18.7,3,0,1,4,619
18633,18.7,2,0,1,3,621
18672,19.8,2,-1,1,4,623
18709,18.7,2,0,1,3,624
18746,19.8,4,1,15,18,625
18785,19.8,2,0,0,2,627
18823,19.8,4,2,-16,-14,629
18865,20.9,5,0,1,6,630
18902,18.7,4,0,3,7,631
18939,18.7,5,1,1,5,632
18976,20.9,3,1,2,4,633
19014,18.7,4,-1,2,7,634
19052,17.6,5,-2,4,11,635
19092,19.8,5,0,4,9,636
19130,18.7,6,0,4,10,637
19168,19.8,6,0,7,13,638
19207,20.9,6,-2,6,14,639
19247,18.7,4,15,8,-3,641
19287,210.1,7,-1,11,19,642
19328,19.8,3,15,12,0,644
19366,18.7,2,1,13,14,645
19406,18.7,2,1,16,17,646
19445,19.8,3,0,16,19,647
19485,18.7,0,2,17,15,648
19524,18.7,1,0,17,18,649
19565,19.8,3,1,18,20,651
19604,19.8,2,1,21,22,652
19643,18.7,4,2,23,25,654
19683,18.7,15,1,26,40,656
19724,18.7,3,3,31,31,657
19763,18.7,6,3,35,38,658
19803,19.8,17,4,40,53,659
19844,18.7,21,5,41,57,661
19885,19.8,20,4,38,54,662
19924,19.8,21,3,37,55,664
19964,19.8,16,5,40,51,665
20005,19.8,21,6,45,60,667
20045,18.7,22,8,55,69,668
20087,22,31,8,70,93,669
20127,18.7,32,12,75,95,671
20168,18.7,31,12,76,95,673
20210,19.8,26,14,75,87,674
20251,19.8,26,13,74,87,675
20294,18.7,22,11,76,87,676
20335,19.8,24,13,85,96,678
20376,18.7,27,16,88,99,679
20418,18.7,25,1,89,113,680
20460,19.8,25,15,89,99,681
20501,18.7,26,14,91,103,683
20544,18.7,24,15,94,103,684
20586,18.7,15,11,98,102,685
20630,17.6,23,9,87,101,686
20671,19.8,5,7,74,72,688
20710,19.8,2,4,67,65,689
20750,18.7,-3,5,73,65,690
20791,18.7,-6,5,71,60,691
20832,19.8,-15,2,72,55,693
20873,19.8,-8,6,78,64,694
20913,18.7,-10,5,85,70,696
20955,19.8,-8,4,84,72,697
20996,19.8,-7,6,93,80,698
21037,19.8,-6,8,95,81,700
21078,17.6,-3,7,95,85,701
21116,19.8,-5,8,95,82,703
21157,19.8,-3,7,95,85,704
21198,19.8,-1,9,92,82,705
21238,18.7,-6,7,94,81,706
21280,17.6,-1,9,96,86,708
21319,19.8,2,9,99,92,710
21359,18.7,-3,7,101,91,712
21401,17.6,5,9,97,93,713
21440,19.8,0,9,95,86,714
21480,19.8,1,5,78,74,715
21519,17.6,1,7,66,60,716
21560,19.8,-2,4,51,45,718
21600,19.8,-5,1,44,38,720
21640,18.7,-2,3,35,30,722
21681,19.8,0,15,29,14,723
21721,19.8,0,0,21,21,724
21761,19.8,0,1,17,16,725
21800,19.8,5,2,13,16,727
21840,19.8,6,2,9,13,728
21878,19.8,5,1,5,9,729
21916,17.6,4,-16,4,24,730
21956,19.8,3,1,2,4,732
21994,18.7,3,0,1,4,734
22031,18.7,4,1,-1,2,736
22070,20.9,2,1,0,1,738
22107,18.7,3,0,0,3,740
22145,18.7,3,0,1,4,742
22181,19.8,3,1,-1,1,743
22220,19.8,1,1,0,0,744
22258,18.7,3,0,-16,-13,745
22299,18.7,2,-1,0,3,746
22338,19.8,2,0,-1,1,747
22376,19.8,2,-1,0,3,748
22415,17.6,1,0,-16,-15,749
22457,19.8,3,0,-1,2,750
22495,18.7,4,-2,0,6,752
22534,20.9,2,0,0,2,754
22571,19.8,2,0,-1,1,756
22609,18.7,4,0,0,4,758
22646,19.8,3,1,0,2,760
22684,19.8,2,2,0,0,762
22721,18.7,2,2,0,0,764
22759,18.7,3,1,1,3,766
22798,18.7,4,0,-2,2,768
22835,19.8,1,1,0,0,769
22873,19.8,2,2,1,1,770
22909,18.7,3,1,0,2,771
22947,19.8,4,1,14,17,772
22986,19.8,1,0,1,2,773
23024,19.8,3,1,0,2,774
23062,19.8,3,-1,1,5,775
23100,19.8,2,1,0,1,776
23138,18.7,3,0,0,3,777
23175,19.8,3,-2,-1,4,778
23215,18.7,2,-1,-1,2,779
23255,18.7,3,0,1,4,781
23292,19.8,2,1,0,1,783
23329,17.6,3,1,1,3,785
23367,18.7,3,1,0,2,787
23404,20.9,0,2,1,-1,789
23443,19.8,1,-1,1,3,790
23482,18.7,1,0,-16,-15,791
23523,19.8,2,1,0,1,793
23560,18.7,0,2,0,-2,795
23599,19.8,3,1,0,2,797
23635,17.6,1,2,-1,-2,799
23675,19.8,1,3,0,-2,800
23713,19.8,-15,2,1,-16,801
23755,20.9,-1,3,0,-4,802
23795,18.7,-2,4,4,-2,804
23835,19.8,1,4,-1,-4,805
23874,18.7,-3,3,3,-3,807
23913,19.8,-3,4,3,-4,809
23953,18.7,-4,5,4,-5,810
23993,19.8,-4,4,3,-5,811
24032,19.8,-5,7,5,-7,812
24072,19.8,-6,2,5,-3,813
24112,19.8,-7,6,5,-8,815
24152,19.8,-9,4,8,-5,817
24190,19.8,-13,6,8,-11,818
24231,18.7,-13,7,12,-8,820
24273,18.7,-2,7,13,4,821
24312,19.8,-22,4,16,-10,822
24356,18.7,-20,3,18,-5,824
24397,108.9,-22,1,18,-5,826
24439,19.8,-22,0,18,-4,827
24481,18.7,-23,-1,21,-1,828
24524,19.8,-26,-4,24,2,829
24565,19.8,-30,15,28,-17,831
24609,18.7,-36,1,33,-4,832
24651,19.8,-38,-1,36,-1,833
24694,18.7,-37,-7,33,3,834
24735,19.8,-37,-13,32,8,836
24778,19.8,-34,-17,29,12,837
24822,18.7,-34,-19,32,17,839
24865,19.8,-38,-17,33,12,841
24908,18.7,-39,-18,35,14,842
24953,19.8,-36,-22,32,18,844
24996,19.8,-34,-19,31,16,846
25039,19.8,-33,-17,28,12,847
25084,18.7,-31,-18,24,11,848
25127,17.6,-30,-18,26,14,850
25170,19.8,-29,-15,24,10,851
25216,18.7,-29,-16,27,14,852
25260,19.8,-29,-18,25,14,854
25302,18.7,-30,-20,27,17,855
25347,19.8,-33,-21,27,15,856
25390,19.8,-37,-17,30,10,857
25433,19.8,-37,-32,28,23,858
25478,18.7,-35,-18,26,9,859
25520,19.8,-34,-17,26,9,860
25562,19.8,-32,-14,27,9,861
25606,18.7,-32,-15,24,7,863
25648,19.8,-30,-14,26,10,865
25691,18.7,-31,-14,26,9,866
25734,17.6,-31,-13,28,10,867
25778,18.7,-36,-15,29,8,869
25820,20.9,-38,-15,30,7,870
25863,19.8,-36,-15,33,12,871
25906,18.7,-36,-14,30,8,873
25949,18.7,-35,-18,30,13,874
25993,19.8,-34,-18,30,14,875
26036,17.6,-34,-15,29,10,877
26080,19.8,-37,-11,33,7,878
26123,19.8,-38,-7,34,3,879
26165,18.7,-36,-9,29,2,881
26206,19.8,-32,-7,29,4,883
26248,19.8,-28,-7,25,4,884
26289,19.8,-26,-5,24,3,885
26332,19.8,-25,-3,23,1,887
26372,18.7,-20,-2,20,2,889
26414,18.7,-17,2,18,-1,890
26456,19.8,-13,4,13,-4,891
26497,19.8,-9,7,10,-6,892
26539,19.8,-6,4,7,-3,893
26577,18.7,-3,3,3,-3,895
26616,18.7,1,2,2,1,897
26654,19.8,1,2,2,1,899
26691,19.8,1,2,2,1,901
26729,19.8,2,0,1,3,903
26766,18.7,1,1,0,0,905
26804,18.7,2,-1,-1,2,907
26943,19.8,2,1,1,2,908
26945,18.7,1,-1,0,2,909
26952,19.8,4,-14,0,18,911
26993,17.6,4,0,1,5,912
27030,19.8,2,1,15,16,913
27070,18.7,3,0,0,3,914
27107,19.8,2,1,1,2,915
27145,19.8,2,0,1,3,916
27183,19.8,2,2,0,0,917
27219,18.7,1,-1,0,2,918
27258,17.6,1,0,0,1,919
27295,18.7,1,0,0,1,920
27333,18.7,2,0,15,17,921
27372,19.8,1,0,0,1,922
27410,18.7,3,3,0,0,923
27448,19.8,2,1,0,1,924
27485,18.7,2,0,0,2,925
27523,19.8,2,0,-3,-1,926
27563,18.7,2,-1,0,3,928
27601,19.8,2,0,0,2,929
27638,18.7,4,-2,0,6,930
27677,19.8,1,15,0,-14,931
27717,19.8,1,0,-1,0,933
27755,18.7,2,0,0,2,935
27793,18.7,2,2,-1,-1,937
27832,18.7,5,2,0,3,938
27870,19.8,4,0,0,4,939
27907,20.9,2,1,0,1,940
27944,18.7,3,2,-1,0,941
27983,18.7,2,1,0,1,942
28020,18.7,4,0,0,4,943
28058,19.8,1,-1,0,2,944
28096,19.8,2,-1,-2,1,945
28136,18.7,4,1,1,4,946
28173,18.7,4,0,1,5,947
28211,18.7,2,-1,-2,1,948
28251,19.8,3,1,0,2,950
28289,18.7,2,2,1,1,952
28326,18.7,3,-2,-1,4,954
28365,18.7,2,0,15,17,955
28404,20.9,3,0,15,18,957
28444,18.7,4,0,-1,3,959
28482,20.9,2,2,0,0,961
28520,19.8,4,0,2,6,963
28557,20.9,1,1,-1,-1,964
28597,19.8,3,2,0,1,965
28634,18.7,2,1,-1,0,966
28674,18.7,1,0,0,1,967
28710,19.8,1,1,-1,-1,968
28749,17.6,3,0,0,3,969
28787,19.8,2,0,0,2,970
28824,18.7,2,15,0,-13,971
28866,19.8,2,1,-1,0,973
28904,19.8,5,-1,0,6,974
28943,19.8,2,-1,0,3,975
28981,18.7,1,1,0,0,977
29018,18.7,3,1,1,3,979
29056,19.8,2,3,-1,-2,981
29094,19.8,2,1,-1,0,983
29133,18.7,1,1,0,0,985
29171,19.8,3,3,1,1,986
29209,19.8,2,3,0,-1,988
29247,17.6,1,1,0,0,989
29284,5.5,0,3,-16,-19,990
29325,18.7,2,5,0,-3,991
29363,18.7,1,6,0,-5,992
29402,19.8,0,7,0,-7,993
29441,18.7,-6,7,1,-12,994
29483,18.7,-5,31,2,-34,996
29522,18.7,-7,24,5,-26,998
29563,19.8,-14,35,7,-42,999
29606,19.8,-18,52,9,-61,1000
29650,18.7,-7,61,7,-61,1001
29692,19.8,-9,67,9,-67,1002
29735,19.8,-4,73,8,-69,1003
29778,18.7,-3,77,9,-71,1005
29820,18.7,4,79,10,-65,1007
29863,18.7,15,83,8,-60,1008
29906,19.8,-7,82,7,-82,1009
29949,19.8,2,84,7,-75,1010
29990,18.7,-2,89,4,-87,1012
30032,19.8,4,88,3,-81,1013
30075,18.7,16,107,2,-89,1015
30118,19.8,29,127,1,-97,1017
30161,17.6,44,146,-4,-106,1018
30209,18.7,59,178,-7,-126,1019
30254,19.8,75,213,-13,-151,1020
30301,19.8,68,192,-11,-135,1021
30347,18.7,74,202,-15,-143,1022
30395,19.8,73,192,-15,-134,1023
30441,18.7,75,180,-16,-121,1024
30489,19.8,61,166,-12,-117,1026
30534,19.8,57,153,-11,-107,1027
30581,18.7,32,150,14,-104,1028
30626,18.7,19,160,2,-139,1029
30672,19.8,16,159,3,-140,1031
30716,18.7,5,171,5,-161,1033
30759,18.7,27,174,15,-132,1034
30806,18.7,43,170,-5,-132,1036
30852,20.9,34,160,-2,-128,1037
30898,18.7,43,132,-5,-94,1038
30942,19.8,21,109,1,-87,1039
30986,18.7,6,81,2,-73,1040
31028,19.8,7,50,2,-41,1041
31069,19.8,1,27,2,-24,1043
31111,19.8,1,13,2,-10,1044
31152,19.8,0,6,0,-6,1045
31192,18.7,0,2,-1,-3,1046
31233,18.7,0,2,0,-2,1047
31272,18.7,3,0,0,3,1048
31310,18.7,3,2,0,1,1050
31348,18.7,3,14,0,-11,1052
31390,19.8,1,1,0,0,1053
31428,18.7,4,0,1,5,1054
31467,18.7,3,0,-1,2,1055
31507,18.7,3,1,2,4,1056
31645,18.7,2,1,0,1,1057
31649,18.7,2,0,1,3,1058
31657,19.8,2,0,-1,1,1060
31696,17.6,3,-16,-2,17,1061
31739,18.7,3,1,0,2,1062
